ssyk2012_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk2012_1,ssyk2012_2,ssyk2012_3
2311 Professors,2011,0.46696174144744873,0.16401360929012299,,0.03256697207689285,,,,,,0.011501938104629517,,71.51000213623047,61.81999969482422,,69.38999938964844,,,,,,96.0999984741211,,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2012,0.7206785082817078,0.1772894412279129,,0.0837310180068016,,,,0.0007363203912973404,,0.02981742098927498,0.0007363203912973404,76.0,62.060001373291016,,68.91000366210938,,,,94.68000030517578,,96.33999633789062,94.20999908447266,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2013,2.9545912742614746,0.190565288066864,1.0424727201461792,0.11873725056648254,,,,0.002057902980595827,,0.04813290387392044,0.002057902980595827,26.829999923706055,62.060001373291016,6.739999771118164,68.91000366210938,,,,94.20999908447266,,97.04000091552734,94.44000244140625,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2014,4.917916297912598,0.20384112000465393,1.6629215478897095,0.1552516669034958,,,0.0044741504825651646,0.01783563941717148,,0.0614074245095253,0.01783563941717148,28.959999084472656,62.060001373291016,6.739999771118164,69.1500015258789,,,94.68000030517578,94.20999908447266,,96.33999633789062,94.91999816894531,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2015,9.095539093017578,0.21830688416957855,2.2833704948425293,0.1963595747947693,,0.029521234333515167,0.007518325932323933,0.03229653090238571,0.005056142807006836,0.3275555372238159,0.1030871793627739,52.36000061035156,61.81999969482422,6.739999771118164,69.62000274658203,,79.55000305175781,94.44000244140625,94.20999908447266,99.16999816894531,96.56999969482422,88.30000305175781,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2016,15.023962020874023,0.2710269093513489,2.4595932960510254,0.20068854093551636,0.057929717004299164,0.38235417008399963,0.19687825441360474,0.0536828488111496,0.014326104894280434,0.370974063873291,0.650813102722168,71.98999786376953,62.529998779296875,6.5,69.38999938964844,82.86000061035156,79.79000091552734,94.68000030517578,94.20999908447266,98.69999694824219,96.80999755859375,81.91000366210938,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2017,15.685182571411133,0.2728295624256134,2.4755003452301025,0.22348171472549438,0.07992510497570038,0.38240841031074524,0.20225852727890015,0.05746287852525711,0.020687703043222427,0.3862679600715637,0.6555516123771667,72.69999694824219,61.81999969482422,6.96999979019165,68.91000366210938,83.33000183105469,80.0199966430664,94.44000244140625,94.91999816894531,98.94000244140625,96.0999984741211,81.68000030517578,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2018,18.460704803466797,0.272980660200119,2.836045265197754,0.23672142624855042,0.07996619492769241,0.4521726965904236,0.21260033547878265,0.13642171025276184,0.02864302136003971,0.42491814494132996,0.952519953250885,74.11000061035156,61.81999969482422,6.260000228881836,69.1500015258789,83.0999984741211,79.30999755859375,93.97000122070312,94.44000244140625,98.69999694824219,96.33999633789062,84.75,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2019,24.253652572631836,0.2730599343776703,3.5667052268981934,0.31103622913360596,0.08629357814788818,0.5043372511863708,0.2863198518753052,0.19553729891777039,0.05540727078914642,0.5064694285392761,1.1747180223464966,73.87999725341797,61.58000183105469,6.96999979019165,68.68000030517578,83.0999984741211,79.30999755859375,93.73999786376953,94.20999908447266,98.2300033569336,96.0999984741211,85.22000122070312,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2020,27.456768035888672,0.2730982005596161,3.589120864868164,0.3801330029964447,0.10251084715127945,0.6060017943382263,0.29022327065467834,0.48087719082832336,0.06123359873890877,0.5702207088470459,1.9019187688827515,77.66000366210938,61.81999969482422,6.96999979019165,69.38999938964844,82.62000274658203,79.79000091552734,94.20999908447266,94.68000030517578,98.2300033569336,97.04000091552734,87.58999633789062,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2021,30.331113815307617,0.27318572998046875,3.592538833618164,0.44945618510246277,0.18145008385181427,0.7797855734825134,0.30654531717300415,0.5772243738174438,0.06381918489933014,0.6019144058227539,2.430506467819214,78.37000274658203,62.290000915527344,6.5,68.68000030517578,83.0999984741211,79.08000183105469,93.73999786376953,94.91999816894531,99.16999816894531,96.80999755859375,87.83000183105469,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2022,33.585487365722656,0.2731858193874359,3.603038787841797,0.4644102156162262,0.2069227397441864,0.8153334259986877,0.3635173738002777,1.1312856674194336,0.06507155299186707,0.6472540497779846,3.3004322052001953,80.97000122070312,62.529998779296875,6.739999771118164,69.38999938964844,82.86000061035156,79.08000183105469,94.68000030517578,94.91999816894531,98.45999908447266,96.80999755859375,87.83000183105469,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2311 Professors,2023,38.46400833129883,0.2731858789920807,3.605794668197632,0.46738481521606445,0.28203579783439636,0.8189297318458557,0.5948945879936218,1.4667259454727173,0.06580017507076263,1.1106280088424683,3.70884370803833,80.97000122070312,62.529998779296875,6.739999771118164,69.62000274658203,82.86000061035156,79.30999755859375,93.73999786376953,94.68000030517578,99.16999816894531,97.04000091552734,89.01000213623047,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2010,0.2789710462093353,0.08241838961839676,,0.027352439239621162,,,,,,0.005750969052314758,,71.98999786376953,62.529998779296875,,68.68000030517578,,,,,,97.04000091552734,,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2011,0.46696174144744873,0.16401360929012299,,0.03256697207689285,,,,,,0.011501938104629517,,71.75,62.060001373291016,,68.91000366210938,,,,,,97.04000091552734,,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2012,0.7206785082817078,0.1772894412279129,,0.0837310180068016,,,,0.0007363203912973404,,0.02981742098927498,0.0007363203912973404,75.30000305175781,62.290000915527344,,69.62000274658203,,,,95.1500015258789,,96.0999984741211,95.1500015258789,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2013,2.9545912742614746,0.190565288066864,1.0424727201461792,0.11873725056648254,,,,0.002057902980595827,,0.04813290387392044,0.002057902980595827,27.06999969482422,61.81999969482422,6.5,69.1500015258789,,,,94.44000244140625,,96.80999755859375,94.68000030517578,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2014,4.917916297912598,0.20384112000465393,1.6629215478897095,0.1552516669034958,,,0.0044741504825651646,0.01783563941717148,,0.0614074245095253,0.01783563941717148,29.200000762939453,62.290000915527344,6.03000020980835,68.68000030517578,,,93.73999786376953,94.68000030517578,,97.04000091552734,94.20999908447266,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2015,9.095539093017578,0.21830688416957855,2.2833704948425293,0.1963595747947693,,0.029521234333515167,0.007518325932323933,0.03229653090238571,0.005056142807006836,0.3275555372238159,0.1030871793627739,51.88999938964844,62.529998779296875,6.03000020980835,69.1500015258789,,79.30999755859375,93.97000122070312,94.68000030517578,98.2300033569336,96.0999984741211,88.52999877929688,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2016,15.023962020874023,0.2710269093513489,2.4595932960510254,0.20068854093551636,0.057929717004299164,0.38235417008399963,0.19687825441360474,0.0536828488111496,0.014326104894280434,0.370974063873291,0.650813102722168,72.22000122070312,61.58000183105469,6.96999979019165,68.91000366210938,83.33000183105469,79.55000305175781,94.44000244140625,94.44000244140625,99.16999816894531,96.0999984741211,82.1500015258789,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2017,15.685182571411133,0.2728295624256134,2.4755003452301025,0.22348171472549438,0.07992510497570038,0.38240841031074524,0.20225852727890015,0.05746287852525711,0.020687703043222427,0.3862679600715637,0.6555516123771667,73.16999816894531,62.529998779296875,6.739999771118164,69.38999938964844,82.62000274658203,79.79000091552734,93.97000122070312,95.1500015258789,98.69999694824219,96.33999633789062,82.1500015258789,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
2312 University and higher education lecturers,2018,18.460704803466797,0.272980660200119,2.836045265197754,0.23672142624855042,0.07996619492769241,0.4521726965904236,0.21260033547878265,0.13642171025276184,0.02864302136003971,0.42491814494132996,0.952519953250885,73.63999938964844,61.58000183105469,6.739999771118164,69.62000274658203,83.56999969482422,79.55000305175781,94.20999908447266,94.68000030517578,98.45999908447266,97.04000091552734,84.04000091552734,2 Occupations requiring advanced level of higher education,23 Occupations requiring advanced academic competence in education,231 University and higher education teachers
